901,896,891,886,881,876,872,868,864,860
47,48,49,50,51,52,53,54,55,56
0,0,0,0,0,0,0,0,0,0
903,898,893,888,883,878,873,869,865,861
45,47,48,49,50,51,52,54,55,56
1,1,1,1,1,1,1,1,1,1
903,899,895,890,885,880,875,871,866,861
45,46,47,48,49,50,51,52,54,56
2,2,2,2,2,2,2,2,2,2
909,903,897,891,886,881,876,871,866,860
44,45,46,47,48,49,50,52,54,56
3,3,3,3,3,3,3,3,3,3
905,900,895,890,885,880,875,870,865,860
43,45,46,47,48,49,50,52,54,56
4,4,4,4,4,4,4,4,4,4
905,901,897,892,887,882,877,872,867,862
42,44,45,46,47,48,49,50,52,54
5,5,5,5,5,5,5,5,5,5
901,896,890,884,879,875,871,867,863,859
43,45,46,47,48,49,50,51,52,54
6,6,6,6,6,6,6,6,6,6
903,898,893,888,883,878,873,868,863,859
43,44,45,46,47,48,49,50,52,54
7,7,7,7,7,7,7,7,7,7
905,900,895,890,885,880,875,870,865,859
41,43,44,45,46,47,48,49,51,53
8,8,8,8,8,8,8,8,8,8
906,901,896,891,886,881,876,871,865,859
41,42,43,44,45,46,47,49,50,51
9,9,9,9,9,9,9,9,9,9
