394,392,390,387,384,381,378,376,374,371
404,407,409,411,412,413,415,418,422,426
0,0,0,0,0,0,0,0,0,0
391,388,385,382,379,377,375,373,370,368
409,410,411,412,413,416,419,422,425,428
1,1,1,1,1,1,1,1,1,1
392,388,384,381,378,376,374,372,370,368
407,409,411,412,414,417,420,423,425,426
2,2,2,2,2,2,2,2,2,2
392,388,384,380,377,375,373,371,369,367
406,408,410,412,415,418,421,424,425,426
3,3,3,3,3,3,3,3,3,3
390,387,384,381,379,377,375,373,371,368
407,408,409,410,412,414,417,420,423,425
4,4,4,4,4,4,4,4,4,4
392,390,388,385,382,379,376,374,372,369
407,407,407,408,409,411,414,418,421,424
5,5,5,5,5,5,5,5,5,5
392,388,384,381,378,376,375,374,372,370
407,407,408,409,410,412,415,418,421,423
6,6,6,6,6,6,6,6,6,6
392,390,388,386,383,380,377,375,373,370
407,406,406,407,408,409,411,414,418,422
7,7,7,7,7,7,7,7,7,7
392,389,386,383,380,377,375,373,371,368
404,406,407,408,409,411,414,418,421,424
8,8,8,8,8,8,8,8,8,8
392,388,384,381,378,376,375,374,372,369
404,406,407,408,409,411,413,416,419,422
9,9,9,9,9,9,9,9,9,9
