982,983,984,985,986,987,987,986,985,984
148,147,146,146,146,146,146,146,146,146
0,0,0,0,0,0,0,0,0,0
983,984,985,986,986,986,986,985,984,983
147,146,145,145,145,145,145,145,146,147
1,1,1,1,1,1,1,1,1,1
983,984,985,986,986,986,986,985,984,983
143,144,145,146,146,146,146,145,144,143
2,2,2,2,2,2,2,2,2,2
983,984,985,986,986,986,986,985,984,983
143,144,145,146,146,146,146,145,144,143
3,3,3,3,3,3,3,3,3,3
982,983,984,985,985,985,985,984,983,982
145,144,143,143,143,143,143,143,144,145
4,4,4,4,4,4,4,4,4,4
987,986,985,984,984,984,984,985,986,987
142,143,143,143,143,143,143,143,143,144
5,5,5,5,5,5,5,5,5,5
986,985,984,984,984,984,984,984,985,986
141,142,143,144,145,145,144,143,142,141
6,6,6,6,6,6,6,6,6,6
981,982,983,984,984,984,984,983,982,981
145,144,143,143,143,143,143,143,144,145
7,7,7,7,7,7,7,7,7,7
981,982,983,984,985,985,984,983,982,981
145,144,143,142,141,141,142,143,144,145
8,8,8,8,8,8,8,8,8,8
982,983,984,985,985,984,983,983,984,985
143,142,142,142,142,142,142,142,142,142
9,9,9,9,9,9,9,9,9,9
