672,670,668,666,665,665,665,666,668,670
413,410,407,404,401,398,395,392,388,384
0,0,0,0,0,0,0,0,0,0
671,668,666,665,665,665,665,666,667,668
412,408,404,401,398,395,392,390,388,386
1,1,1,1,1,1,1,1,1,1
672,670,668,667,666,665,665,665,666,668
411,409,407,405,403,400,397,394,391,388
2,2,2,2,2,2,2,2,2,2
671,669,667,666,665,665,665,666,667,668
410,408,405,402,399,396,393,390,387,385
3,3,3,3,3,3,3,3,3,3
672,670,668,666,665,665,665,666,668,670
412,408,405,402,399,396,392,389,385,380
4,4,4,4,4,4,4,4,4,4
671,669,667,666,665,665,665,665,666,667
410,407,405,403,401,399,396,393,390,387
5,5,5,5,5,5,5,5,5,5
672,669,667,665,664,664,664,665,665,665
409,406,403,400,397,395,393,391,389,387
6,6,6,6,6,6,6,6,6,6
670,668,666,665,664,664,664,665,665,665
408,405,402,399,396,394,392,390,388,386
7,7,7,7,7,7,7,7,7,7
671,669,667,666,665,664,664,664,665,666
409,406,403,401,399,397,395,393,391,389
8,8,8,8,8,8,8,8,8,8
671,669,667,666,665,664,663,663,664,665
409,406,403,401,399,397,395,392,389,386
9,9,9,9,9,9,9,9,9,9
