49,51,53,54,54,54,54,53,51,49
190,191,192,192,192,192,192,192,191,190
0,0,0,0,0,0,0,0,0,0
44,47,50,52,53,53,52,50,47,44
187,188,189,190,191,191,190,189,188,187
1,1,1,1,1,1,1,1,1,1
46,50,54,57,58,58,57,54,50,46
188,190,192,194,195,195,194,192,190,188
2,2,2,2,2,2,2,2,2,2
47,51,54,56,57,57,56,54,51,47
188,190,192,193,194,194,193,192,190,188
3,3,3,3,3,3,3,3,3,3
44,48,52,55,56,56,55,52,48,44
186,188,190,192,193,193,192,190,188,186
4,4,4,4,4,4,4,4,4,4
47,50,53,55,56,56,55,53,50,47
187,189,191,193,194,194,193,191,189,187
5,5,5,5,5,5,5,5,5,5
48,51,53,54,55,55,54,53,51,48
187,188,189,190,191,191,190,189,188,187
6,6,6,6,6,6,6,6,6,6
46,50,54,57,58,58,57,54,50,46
185,188,191,193,194,194,193,191,188,185
7,7,7,7,7,7,7,7,7,7
47,49,51,53,54,54,53,51,49,47
186,187,188,189,190,190,189,188,187,186
8,8,8,8,8,8,8,8,8,8
