798,798,798,798,798,798,798,798,799,800
223,222,221,220,220,221,222,223,223,223
0,0,0,0,0,0,0,0,0,0
798,798,798,798,798,798,798,798,798,798
220,221,222,223,224,224,223,222,221,220
1,1,1,1,1,1,1,1,1,1
796,796,796,796,796,796,796,796,796,796
220,221,222,223,224,224,223,222,221,220
2,2,2,2,2,2,2,2,2,2
796,796,796,796,796,796,796,796,796,796
220,222,224,225,225,224,223,222,221,220
3,3,3,3,3,3,3,3,3,3
796,796,796,796,796,796,796,796,796,796
220,222,224,225,225,224,223,222,221,220
4,4,4,4,4,4,4,4,4,4
797,796,796,796,796,796,796,796,796,796
218,220,222,224,225,225,224,223,221,219
5,5,5,5,5,5,5,5,5,5
797,796,795,794,793,793,794,795,796,797
218,221,224,226,227,227,226,224,221,218
6,6,6,6,6,6,6,6,6,6
796,795,794,794,794,794,794,794,795,796
217,220,222,223,224,224,223,222,220,217
7,7,7,7,7,7,7,7,7,7
795,794,793,792,791,791,792,793,794,795
219,221,223,225,226,226,225,223,221,219
8,8,8,8,8,8,8,8,8,8
794,794,793,792,792,792,792,792,793,794
217,219,221,222,223,223,223,222,220,218
9,9,9,9,9,9,9,9,9,9
