585,582,580,578,576,574,573,572,572,572
378,374,370,366,363,360,358,357,357,357
0,0,0,0,0,0,0,0,0,0
586,582,579,578,577,576,575,574,573,572
376,373,370,367,365,363,361,359,357,356
1,1,1,1,1,1,1,1,1,1
574,578,581,583,584,585,583,580,577,574
418,410,402,394,387,381,375,370,364,358
2,2,2,2,2,2,2,2,2,2
569,574,578,581,583,584,583,579,575,572
427,418,409,400,391,382,374,367,360,354
3,3,3,3,3,3,3,3,3,3
568,572,576,580,582,583,584,581,577,573
428,420,412,404,396,388,380,372,365,358
4,4,4,4,4,4,4,4,4,4
567,570,574,578,581,583,584,582,578,573
429,422,415,407,399,390,381,373,366,359
5,5,5,5,5,5,5,5,5,5
567,570,574,578,581,583,583,581,577,572
428,421,414,406,397,388,380,372,364,356
6,6,6,6,6,6,6,6,6,6
566,570,574,577,580,582,583,583,581,577
427,420,414,407,400,393,386,379,371,363
7,7,7,7,7,7,7,7,7,7
566,569,573,577,580,582,583,580,576,572
429,421,414,406,397,388,379,370,362,354
8,8,8,8,8,8,8,8,8,8
567,571,575,578,580,582,583,583,583,583
424,417,410,403,396,389,381,372,362,352
9,9,9,9,9,9,9,9,9,9
