823,820,817,815,814,814,815,817,820,823
216,216,216,216,216,216,216,216,216,216
0,0,0,0,0,0,0,0,0,0
823,820,817,814,812,811,812,814,817,820
217,216,216,216,216,216,216,216,216,216
1,1,1,1,1,1,1,1,1,1
821,818,815,813,812,812,813,815,818,821
215,215,215,215,215,215,215,215,215,215
2,2,2,2,2,2,2,2,2,2
823,820,817,815,814,814,815,817,820,823
214,214,215,215,215,215,215,215,214,214
3,3,3,3,3,3,3,3,3,3
823,820,817,814,812,811,812,814,817,820
215,214,214,214,214,214,214,214,214,214
4,4,4,4,4,4,4,4,4,4
822,819,816,813,811,810,811,813,816,819
214,214,214,214,214,214,214,214,214,214
5,5,5,5,5,5,5,5,5,5
823,818,814,811,809,808,808,809,810,811
214,214,214,213,213,213,213,213,213,213
6,6,6,6,6,6,6,6,6,6
823,822,821,820,819,818,817,815,812,809
212,213,213,213,213,213,214,214,213,212
7,7,7,7,7,7,7,7,7,7
814,817,820,822,823,822,820,817,814,811
213,213,213,213,213,213,213,213,213,213
8,8,8,8,8,8,8,8,8,8
810,813,816,818,820,821,820,818,815,812
213,213,213,213,213,213,213,213,213,213
9,9,9,9,9,9,9,9,9,9
