266,264,262,260,259,258,256,255,254,253
246,245,244,243,242,241,240,239,238,237
0,0,0,0,0,0,0,0,0,0
265,264,263,261,260,259,257,255,254,253
246,245,244,243,242,241,240,239,237,235
1,1,1,1,1,1,1,1,1,1
266,265,263,261,259,257,255,254,253,252
245,244,243,242,241,239,238,237,236,235
2,2,2,2,2,2,2,2,2,2
266,264,262,260,259,258,256,254,253,252
244,243,242,241,240,239,238,237,236,235
3,3,3,3,3,3,3,3,3,3
266,264,262,260,258,256,254,253,252,251
244,243,242,241,239,238,237,236,235,234
4,4,4,4,4,4,4,4,4,4
266,265,264,263,262,260,258,256,254,252
244,243,242,242,242,241,240,238,236,234
5,5,5,5,5,5,5,5,5,5
264,263,261,259,257,256,255,254,253,252
243,242,241,240,239,238,237,236,235,234
6,6,6,6,6,6,6,6,6,6
264,261,259,258,257,256,255,254,253,252
242,241,240,239,238,237,236,235,234,233
7,7,7,7,7,7,7,7,7,7
264,260,257,254,252,251,251,252,254,256
243,240,237,235,233,232,232,233,235,237
8,8,8,8,8,8,8,8,8,8
264,262,260,258,256,255,254,253,252,251
241,240,239,238,237,236,235,234,233,232
9,9,9,9,9,9,9,9,9,9
