195,189,184,180,176,169,161,153,145,137
347,355,364,375,385,393,401,409,417,424
0,0,0,0,0,0,0,0,0,0
195,188,181,174,167,159,150,140,129,118
346,357,369,381,392,402,412,421,430,438
1,1,1,1,1,1,1,1,1,1
193,187,180,173,165,157,148,138,127,116
346,358,370,382,393,404,414,423,431,438
2,2,2,2,2,2,2,2,2,2
193,186,179,172,163,152,141,129,117,105
345,359,373,386,398,409,420,429,438,447
3,3,3,3,3,3,3,3,3,3
193,186,179,171,161,149,134,118,101,84
345,359,373,386,399,412,425,438,452,466
4,4,4,4,4,4,4,4,4,4
191,185,178,170,160,148,134,119,103,87
346,360,374,387,400,413,425,437,450,463
5,5,5,5,5,5,5,5,5,5
199,190,181,172,161,148,132,115,97,79
329,347,365,383,399,413,426,439,453,467
6,6,6,6,6,6,6,6,6,6
198,189,180,170,159,146,131,114,96,78
327,347,367,385,401,415,427,439,452,465
7,7,7,7,7,7,7,7,7,7
