41,40,39,38,37,36,35,34,33,32
521,520,519,518,518,518,518,518,517,516
0,0,0,0,0,0,0,0,0,0
26,30,34,37,39,40,39,37,34,31
517,517,518,519,519,519,519,519,518,517
1,1,1,1,1,1,1,1,1,1
25,30,35,39,41,41,39,35,30,25
516,517,518,519,520,520,519,518,517,516
2,2,2,2,2,2,2,2,2,2
30,33,36,38,39,39,38,36,33,30
517,518,519,520,520,520,520,519,518,517
3,3,3,3,3,3,3,3,3,3
35,35,35,35,35,35,35,35,35,35
520,520,520,520,520,520,520,520,520,520
4,4,4,4,4,4,4,4,4,4
32,35,38,40,41,40,38,35,32,29
518,519,520,520,520,520,520,519,518,516
5,5,5,5,5,5,5,5,5,5
30,33,36,39,41,41,39,36,33,30
517,518,519,520,521,521,520,519,518,517
6,6,6,6,6,6,6,6,6,6
33,36,39,41,42,42,41,39,36,33
518,519,520,520,521,521,520,520,519,518
7,7,7,7,7,7,7,7,7,7
33,36,39,41,42,42,41,39,36,33
518,519,520,520,520,520,520,520,519,518
8,8,8,8,8,8,8,8,8,8
38,40,42,43,43,42,40,37,34,31
518,519,520,521,521,520,519,518,517,516
9,9,9,9,9,9,9,9,9,9
