873,865,858,851,845,840,838,837,836,834
434,434,434,432,428,423,417,410,403,396
0,0,0,0,0,0,0,0,0,0
871,864,857,851,846,842,839,838,837,836
433,434,434,432,429,425,420,414,408,401
1,1,1,1,1,1,1,1,1,1
872,866,860,854,848,843,839,838,837,836
433,434,434,433,430,426,421,415,408,401
2,2,2,2,2,2,2,2,2,2
874,868,862,856,851,846,842,839,837,835
432,433,434,433,431,429,426,422,418,414
3,3,3,3,3,3,3,3,3,3
874,870,865,860,856,852,848,844,841,839
432,433,433,433,433,432,430,428,425,422
4,4,4,4,4,4,4,4,4,4
874,869,864,859,855,851,848,845,842,839
433,433,433,433,432,431,430,428,425,422
5,5,5,5,5,5,5,5,5,5
874,870,866,862,858,854,850,846,843,839
433,433,433,434,434,433,431,429,426,423
6,6,6,6,6,6,6,6,6,6
874,870,866,862,858,854,850,846,843,840
433,433,433,433,433,432,431,429,426,423
7,7,7,7,7,7,7,7,7,7
873,869,865,861,857,853,849,846,843,840
433,433,433,434,434,433,431,429,427,424
8,8,8,8,8,8,8,8,8,8
871,868,865,861,857,853,849,845,842,839
430,432,433,434,434,433,432,430,428,425
9,9,9,9,9,9,9,9,9,9
