305,302,299,297,296,296,297,299,302,305
101,100,99,98,97,97,98,99,100,101
0,0,0,0,0,0,0,0,0,0
305,303,301,299,298,298,299,301,303,305
101,99,98,98,98,98,98,98,99,101
1,1,1,1,1,1,1,1,1,1
307,305,303,301,300,300,301,303,305,307
102,101,100,100,100,100,100,100,101,102
2,2,2,2,2,2,2,2,2,2
307,304,301,299,298,298,299,301,304,307
102,100,99,98,97,97,98,99,100,102
3,3,3,3,3,3,3,3,3,3
306,305,304,303,302,301,301,302,303,304
102,101,100,100,100,100,100,100,100,100
4,4,4,4,4,4,4,4,4,4
303,304,305,306,306,306,306,305,304,303
99,100,101,101,101,101,101,101,100,99
5,5,5,5,5,5,5,5,5,5
