244,243,242,241,240,239,238,237,236,235
195,196,196,196,195,195,195,195,196,197
0,0,0,0,0,0,0,0,0,0
243,241,239,237,236,236,237,239,241,243
196,195,195,195,195,195,195,195,195,196
1,1,1,1,1,1,1,1,1,1
243,240,237,235,234,234,235,237,240,243
195,195,195,195,195,195,195,195,195,195
2,2,2,2,2,2,2,2,2,2
244,241,238,236,235,235,236,238,241,244
197,196,195,195,195,195,195,195,196,197
3,3,3,3,3,3,3,3,3,3
242,239,236,234,233,233,234,236,238,240
196,195,195,195,195,195,195,195,195,195
4,4,4,4,4,4,4,4,4,4
240,237,234,232,231,231,232,234,237,240
195,195,195,195,195,195,195,195,195,195
5,5,5,5,5,5,5,5,5,5
243,240,237,235,234,234,235,237,240,243
197,196,195,195,195,195,195,195,196,197
6,6,6,6,6,6,6,6,6,6
242,240,238,236,235,235,236,238,240,242
195,195,195,195,195,195,195,195,195,195
7,7,7,7,7,7,7,7,7,7
242,240,238,236,235,235,236,238,240,242
194,195,195,195,195,195,195,195,195,196
8,8,8,8,8,8,8,8,8,8
241,238,236,235,234,234,235,236,238,241
194,194,194,194,194,194,194,194,194,194
9,9,9,9,9,9,9,9,9,9
