677,676,675,674,673,672,670,668,666,664
599,598,598,598,598,598,598,598,598,598
0,0,0,0,0,0,0,0,0,0
666,669,672,674,676,677,676,674,671,668
598,598,598,598,598,598,598,598,598,598
1,1,1,1,1,1,1,1,1,1
666,669,672,674,675,675,674,672,669,666
598,598,598,598,598,598,598,598,598,598
2,2,2,2,2,2,2,2,2,2
669,672,675,677,678,678,677,675,673,671
599,598,598,598,598,598,598,598,598,598
3,3,3,3,3,3,3,3,3,3
664,668,672,675,677,678,677,675,672,669
598,598,598,598,598,598,598,598,598,598
4,4,4,4,4,4,4,4,4,4
666,669,672,674,675,675,674,672,669,666
598,598,598,598,598,598,598,598,598,598
5,5,5,5,5,5,5,5,5,5
666,670,674,677,679,679,677,674,670,666
598,598,598,598,598,598,598,598,598,598
6,6,6,6,6,6,6,6,6,6
668,670,672,674,675,675,674,672,670,668
598,598,598,598,598,598,598,598,598,598
7,7,7,7,7,7,7,7,7,7
668,671,674,676,677,677,676,674,671,668
598,598,598,598,598,598,598,598,598,598
8,8,8,8,8,8,8,8,8,8
668,671,674,677,679,680,679,677,674,671
597,598,598,598,598,598,598,598,598,598
9,9,9,9,9,9,9,9,9,9
