351,350,349,348,348,348,348,349,350,351
221,220,220,220,220,220,220,220,220,221
0,0,0,0,0,0,0,0,0,0
351,349,347,346,346,347,348,349,350,351
217,218,218,218,218,218,218,218,219,220
1,1,1,1,1,1,1,1,1,1
345,346,347,348,348,348,348,347,346,345
218,219,220,220,220,220,220,220,219,218
2,2,2,2,2,2,2,2,2,2
349,348,347,346,346,346,346,347,348,349
221,220,219,219,219,219,219,219,220,221
3,3,3,3,3,3,3,3,3,3
346,346,346,346,346,346,346,346,346,346
217,218,219,220,220,220,220,219,218,217
4,4,4,4,4,4,4,4,4,4
345,346,347,348,349,349,348,347,346,345
218,218,218,218,218,218,218,218,218,218
5,5,5,5,5,5,5,5,5,5
