163,164,165,166,167,167,166,165,164,163
485,485,485,485,485,485,485,485,485,485
0,0,0,0,0,0,0,0,0,0
170,168,166,165,165,165,165,166,168,170
487,485,484,483,482,482,483,484,485,487
1,1,1,1,1,1,1,1,1,1
169,167,165,163,162,162,163,165,167,169
486,485,484,484,484,484,484,484,485,486
2,2,2,2,2,2,2,2,2,2
164,165,166,167,167,167,167,166,165,164
482,483,484,484,484,484,484,484,483,482
3,3,3,3,3,3,3,3,3,3
169,167,165,163,162,162,163,165,167,169
485,484,483,483,483,483,483,483,484,485
4,4,4,4,4,4,4,4,4,4
