661,663,664,665,665,664,663,661,658,656
388,389,390,391,391,390,389,388,388,388
0,0,0,0,0,0,0,0,0,0
657,659,660,661,661,661,661,661,661,661
387,388,389,389,389,389,389,389,389,389
1,1,1,1,1,1,1,1,1,1
640,644,648,652,655,657,659,661,663,665
376,379,382,384,386,387,388,389,390,391
2,2,2,2,2,2,2,2,2,2
658,658,659,660,661,661,660,659,658,658
388,389,390,390,390,390,390,390,389,388
3,3,3,3,3,3,3,3,3,3
648,652,656,659,661,662,661,659,656,653
385,387,389,390,391,391,391,390,389,388
4,4,4,4,4,4,4,4,4,4
658,657,656,656,657,658,658,658,657,656
391,391,391,391,391,391,391,391,391,391
5,5,5,5,5,5,5,5,5,5
664,662,660,658,656,654,652,650,648,646
393,392,392,392,392,391,390,390,389,388
6,6,6,6,6,6,6,6,6,6
