647,646,645,644,642,640,638,636,635,635
381,380,379,378,377,376,375,375,375,375
0,0,0,0,0,0,0,0,0,0
649,646,643,641,639,637,636,635,634,633
382,380,379,377,376,375,375,375,375,375
1,1,1,1,1,1,1,1,1,1
665,661,657,653,650,647,644,642,641,640
391,389,387,385,383,381,379,378,377,376
2,2,2,2,2,2,2,2,2,2
658,658,659,660,661,661,661,660,659,658
388,389,390,390,390,390,390,390,390,389
3,3,3,3,3,3,3,3,3,3
648,652,656,659,661,662,661,659,656,653
385,387,389,390,391,391,391,390,389,388
4,4,4,4,4,4,4,4,4,4
658,657,656,656,657,658,658,658,657,656
391,391,391,391,391,391,391,391,391,391
5,5,5,5,5,5,5,5,5,5
664,662,660,658,656,654,652,650,648,646
393,392,392,392,392,391,390,390,389,388
6,6,6,6,6,6,6,6,6,6
