130,129,128,127,126,125,124,123,121,119
429,430,430,430,430,431,432,433,435,437
0,0,0,0,0,0,0,0,0,0
177,171,164,157,151,146,140,133,126,119
384,391,398,404,410,416,421,426,431,436
1,1,1,1,1,1,1,1,1,1
178,172,165,157,150,143,136,129,122,115
381,389,397,404,412,419,425,430,434,438
2,2,2,2,2,2,2,2,2,2
177,171,164,157,150,143,135,126,117,108
383,390,397,404,411,418,424,431,438,445
3,3,3,3,3,3,3,3,3,3
178,172,165,158,151,144,136,127,118,109
381,389,396,402,409,417,424,431,438,445
4,4,4,4,4,4,4,4,4,4
177,171,165,158,151,145,138,130,120,110
382,389,396,402,409,416,422,429,436,443
5,5,5,5,5,5,5,5,5,5
175,168,161,154,148,142,135,128,121,115
385,392,399,405,412,419,424,429,434,439
6,6,6,6,6,6,6,6,6,6
178,172,165,158,151,145,138,130,122,114
380,388,395,401,408,416,422,428,434,439
7,7,7,7,7,7,7,7,7,7
177,171,164,156,149,142,135,128,121,115
380,388,396,403,411,418,424,429,434,438
8,8,8,8,8,8,8,8,8,8
178,172,165,157,150,144,137,130,123,116
379,387,395,402,409,416,422,427,432,437
9,9,9,9,9,9,9,9,9,9
