290,287,284,281,278,275,272,269,265,261
245,245,246,247,248,248,248,248,248,248
0,0,0,0,0,0,0,0,0,0
297,292,287,282,278,274,270,266,263,260
247,245,245,246,247,248,248,248,249,251
1,1,1,1,1,1,1,1,1,1
292,289,286,283,280,277,273,269,265,260
243,244,245,246,247,247,247,247,247,247
2,2,2,2,2,2,2,2,2,2
293,290,287,284,281,278,275,271,266,261
243,243,244,245,246,247,247,247,248,249
3,3,3,3,3,3,3,3,3,3
294,291,288,285,282,279,275,270,265,260
242,243,244,245,246,247,247,247,248,249
4,4,4,4,4,4,4,4,4,4
292,289,286,283,280,276,272,268,264,260
243,244,245,246,247,247,247,247,248,249
5,5,5,5,5,5,5,5,5,5
292,288,284,280,276,272,268,264,260,256
243,244,246,247,247,247,248,248,249,249
6,6,6,6,6,6,6,6,6,6
293,290,287,284,280,276,272,268,264,260
244,244,245,246,247,247,247,247,248,249
7,7,7,7,7,7,7,7,7,7
297,294,291,287,283,278,273,268,263,258
245,244,244,245,246,247,247,247,248,249
8,8,8,8,8,8,8,8,8,8
295,291,287,283,279,275,271,267,263,259
244,245,246,247,247,247,247,247,247,248
9,9,9,9,9,9,9,9,9,9
