473,471,470,468,466,464,463,462,460,458
74,72,70,68,67,65,63,61,59,57
0,0,0,0,0,0,0,0,0,0
474,471,469,467,465,463,462,460,458,457
73,71,69,67,65,63,61,59,58,57
1,1,1,1,1,1,1,1,1,1
473,472,470,468,466,465,463,461,459,457
73,72,70,68,66,64,62,60,58,56
2,2,2,2,2,2,2,2,2,2
473,472,471,470,468,466,464,462,460,457
73,72,71,70,68,66,64,62,59,56
3,3,3,3,3,3,3,3,3,3
472,470,468,466,464,462,460,459,458,457
72,70,68,66,64,62,60,59,58,57
4,4,4,4,4,4,4,4,4,4
473,471,469,467,465,463,461,459,458,457
73,71,69,67,65,62,60,59,58,57
5,5,5,5,5,5,5,5,5,5
473,471,469,467,465,463,461,459,457,456
72,71,69,67,65,63,61,59,57,55
6,6,6,6,6,6,6,6,6,6
473,471,469,467,465,463,461,459,457,455
73,71,69,67,65,63,61,59,57,55
7,7,7,7,7,7,7,7,7,7
472,471,469,466,464,462,460,458,457,455
72,70,68,66,64,62,61,59,57,55
8,8,8,8,8,8,8,8,8,8
472,470,468,466,464,462,461,460,459,458
72,70,68,66,64,63,62,61,60,59
9,9,9,9,9,9,9,9,9,9
