150,146,142,139,136,134,132,130,128,126
75,74,74,74,74,73,73,73,73,73
0,0,0,0,0,0,0,0,0,0
148,146,144,142,139,136,133,130,127,124
76,75,75,75,74,73,73,72,71,70
1,1,1,1,1,1,1,1,1,1
146,143,140,137,135,133,131,129,127,125
76,75,74,73,72,72,72,72,72,72
2,2,2,2,2,2,2,2,2,2
150,147,144,141,138,135,132,129,127,125
75,75,75,75,74,73,72,72,72,72
3,3,3,3,3,3,3,3,3,3
151,148,145,142,139,136,133,130,128,126
74,74,74,74,74,73,72,72,72,72
4,4,4,4,4,4,4,4,4,4
151,148,145,142,139,136,133,130,127,124
75,74,74,74,74,73,72,72,72,71
5,5,5,5,5,5,5,5,5,5
150,148,145,142,139,136,133,130,127,124
75,74,74,74,74,73,72,72,71,70
6,6,6,6,6,6,6,6,6,6
149,146,143,140,137,134,131,128,126,124
75,74,74,74,73,72,71,71,71,71
7,7,7,7,7,7,7,7,7,7
151,150,149,147,144,141,137,133,129,125
76,75,74,74,74,74,73,72,71,70
8,8,8,8,8,8,8,8,8,8
149,147,145,142,139,136,133,130,127,124
75,74,74,73,73,73,72,71,70,69
9,9,9,9,9,9,9,9,9,9
