306,305,304,304,304,304,304,304,305,306
259,257,256,255,254,254,255,256,257,259
2,2,2,2,2,2,2,2,2,2
295,295,295,295,295,295,295,295,295,295
254,255,256,257,258,258,257,256,255,254
3,3,3,3,3,3,3,3,3,3
298,296,295,294,294,294,294,295,296,298
250,253,256,258,259,259,258,256,253,250
4,4,4,4,4,4,4,4,4,4
299,297,295,294,293,293,294,295,297,299
249,252,255,258,259,259,258,255,252,249
5,5,5,5,5,5,5,5,5,5
299,297,295,293,292,292,293,295,297,299
249,252,255,257,258,258,257,255,252,249
6,6,6,6,6,6,6,6,6,6
299,296,294,292,291,291,292,294,296,299
249,253,256,258,259,259,258,256,253,249
7,7,7,7,7,7,7,7,7,7
299,297,295,293,292,292,293,295,297,299
251,253,255,257,258,258,257,255,253,251
8,8,8,8,8,8,8,8,8,8
295,294,293,292,292,292,292,293,294,295
253,255,257,258,258,258,258,257,255,253
9,9,9,9,9,9,9,9,9,9
