119,121,123,124,125,126,127,128,129,130
437,435,433,432,431,430,430,430,430,429
0,0,0,0,0,0,0,0,0,0
119,126,133,140,146,151,157,164,171,177
436,431,426,421,416,410,404,398,391,384
1,1,1,1,1,1,1,1,1,1
115,122,129,136,143,150,157,165,172,178
438,434,430,425,419,412,404,397,389,381
2,2,2,2,2,2,2,2,2,2
108,117,126,135,143,150,157,164,171,177
445,438,431,424,418,411,404,397,390,383
3,3,3,3,3,3,3,3,3,3
109,118,127,136,144,151,158,165,172,178
445,438,431,424,417,409,402,396,389,381
4,4,4,4,4,4,4,4,4,4
110,120,130,138,145,151,158,165,171,177
443,436,429,422,416,409,402,396,389,382
5,5,5,5,5,5,5,5,5,5
115,121,128,135,142,148,154,161,168,175
439,434,429,424,419,412,405,399,392,385
6,6,6,6,6,6,6,6,6,6
114,122,130,138,145,151,158,165,172,178
439,434,428,422,416,408,401,395,388,380
7,7,7,7,7,7,7,7,7,7
115,121,128,135,142,149,156,164,171,177
438,434,429,424,418,411,403,396,388,380
8,8,8,8,8,8,8,8,8,8
116,123,130,137,144,150,157,165,172,178
437,432,427,422,416,409,402,395,387,379
9,9,9,9,9,9,9,9,9,9
