664,666,668,670,672,673,674,675,676,677
598,598,598,598,598,598,598,598,598,599
0,0,0,0,0,0,0,0,0,0
668,671,674,676,677,676,674,672,669,666
598,598,598,598,598,598,598,598,598,598
1,1,1,1,1,1,1,1,1,1
666,669,672,674,675,675,674,672,669,666
598,598,598,598,598,598,598,598,598,598
2,2,2,2,2,2,2,2,2,2
671,673,675,677,678,678,677,675,672,669
598,598,598,598,598,598,598,598,598,599
3,3,3,3,3,3,3,3,3,3
669,672,675,677,678,677,675,672,668,664
598,598,598,598,598,598,598,598,598,598
4,4,4,4,4,4,4,4,4,4
666,669,672,674,675,675,674,672,669,666
598,598,598,598,598,598,598,598,598,598
5,5,5,5,5,5,5,5,5,5
666,670,674,677,679,679,677,674,670,666
598,598,598,598,598,598,598,598,598,598
6,6,6,6,6,6,6,6,6,6
668,670,672,674,675,675,674,672,670,668
598,598,598,598,598,598,598,598,598,598
7,7,7,7,7,7,7,7,7,7
668,671,674,676,677,677,676,674,671,668
598,598,598,598,598,598,598,598,598,598
8,8,8,8,8,8,8,8,8,8
671,674,677,679,680,679,677,674,671,668
598,598,598,598,598,598,598,598,598,597
9,9,9,9,9,9,9,9,9,9
